,state,fips,cases,deaths,employed-sugar-intake-daily,Winning Party,Democrats,Republicans
3538,Nebraska,31,9766,122,31.1,Republicans,False,True
3539,Nebraska,31,10220,129,31.1,Republicans,False,True
3540,Nebraska,31,10348,129,31.1,Republicans,False,True
3541,Nebraska,31,10625,132,31.1,Republicans,False,True
3542,Nebraska,31,10846,136,31.1,Republicans,False,True
3543,Nebraska,31,11119,141,31.1,Republicans,False,True
3544,Nebraska,31,11423,148,31.1,Republicans,False,True
3545,Nebraska,31,11661,149,31.1,Republicans,False,True
3546,Nebraska,31,11988,150,31.1,Republicans,False,True
3547,Nebraska,31,12133,153,31.1,Republicans,False,True
3548,Nebraska,31,12354,155,31.1,Republicans,False,True
3549,Nebraska,31,12618,160,31.1,Republicans,False,True
3550,Nebraska,31,12975,168,31.1,Republicans,False,True
3551,Nebraska,31,13260,170,31.1,Republicans,False,True
3552,Nebraska,31,13654,177,31.1,Republicans,False,True
3553,Nebraska,31,13905,177,31.1,Republicans,False,True
3554,Nebraska,31,14101,178,31.1,Republicans,False,True
3555,Nebraska,31,14345,183,31.1,Republicans,False,True
3556,Nebraska,31,14611,187,31.1,Republicans,False,True
3557,Nebraska,31,14866,189,31.1,Republicans,False,True
3558,Nebraska,31,15117,193,31.1,Republicans,False,True
3559,Nebraska,31,15379,193,31.1,Republicans,False,True
3560,Nebraska,31,15543,196,31.1,Republicans,False,True
3561,Nebraska,31,15634,196,31.1,Republicans,False,True
3562,Nebraska,31,15752,196,31.1,Republicans,False,True
3563,Nebraska,31,15888,199,31.1,Republicans,False,True
3564,Nebraska,31,16025,209,31.1,Republicans,False,True
3565,Nebraska,31,16315,217,31.1,Republicans,False,True
3566,Nebraska,31,16513,221,31.1,Republicans,False,True
3567,Nebraska,31,16634,221,31.1,Republicans,False,True
3568,Nebraska,31,16735,221,31.1,Republicans,False,True
3569,Nebraska,31,16860,226,31.1,Republicans,False,True
3570,Nebraska,31,17031,236,31.1,Republicans,False,True
3571,Nebraska,31,17226,239,31.1,Republicans,False,True
3572,Nebraska,31,17415,244,31.1,Republicans,False,True
3573,Nebraska,31,17591,249,31.1,Republicans,False,True
3574,Nebraska,31,17707,249,31.1,Republicans,False,True
3575,Nebraska,31,17810,252,31.1,Republicans,False,True
3576,Nebraska,31,17957,255,31.1,Republicans,False,True
3577,Nebraska,31,18091,262,31.1,Republicans,False,True
3578,Nebraska,31,18220,263,31.1,Republicans,False,True
3579,Nebraska,31,18346,266,31.1,Republicans,False,True
3580,Nebraska,31,18524,270,31.1,Republicans,False,True
3581,Nebraska,31,18775,271,31.1,Republicans,False,True
3582,Nebraska,31,18900,271,31.1,Republicans,False,True
3583,Nebraska,31,19064,273,31.1,Republicans,False,True
3584,Nebraska,31,19194,279,31.1,Republicans,False,True
3585,Nebraska,31,19325,282,31.1,Republicans,False,True
3586,Nebraska,31,19476,284,31.1,Republicans,False,True
3587,Nebraska,31,19660,285,31.1,Republicans,False,True
3588,Nebraska,31,19826,285,31.1,Republicans,False,True
3589,Nebraska,31,19937,285,31.1,Republicans,False,True
3590,Nebraska,31,20052,286,31.1,Republicans,False,True
3591,Nebraska,31,20205,287,31.1,Republicans,False,True
3592,Nebraska,31,20437,291,31.1,Republicans,False,True
3593,Nebraska,31,20658,294,31.1,Republicans,False,True
3594,Nebraska,31,20834,294,31.1,Republicans,False,True
3595,Nebraska,31,21035,296,31.1,Republicans,False,True
3596,Nebraska,31,21214,296,31.1,Republicans,False,True
3597,Nebraska,31,21444,298,31.1,Republicans,False,True
3598,Nebraska,31,21717,299,31.1,Republicans,False,True
3599,Nebraska,31,21979,302,31.1,Republicans,False,True
3600,Nebraska,31,22178,307,31.1,Republicans,False,True
3601,Nebraska,31,22361,308,31.1,Republicans,False,True
3602,Nebraska,31,22545,308,31.1,Republicans,False,True
3603,Nebraska,31,22637,308,31.1,Republicans,False,True
3604,Nebraska,31,22847,313,31.1,Republicans,False,True
3605,Nebraska,31,23190,313,31.1,Republicans,False,True
3606,Nebraska,31,23486,314,31.1,Republicans,False,True
3607,Nebraska,31,23818,318,31.1,Republicans,False,True
3608,Nebraska,31,24174,322,31.1,Republicans,False,True
3609,Nebraska,31,24412,322,31.1,Republicans,False,True
3610,Nebraska,31,24618,322,31.1,Republicans,False,True
3611,Nebraska,31,24899,322,31.1,Republicans,False,True
3612,Nebraska,31,25140,326,31.1,Republicans,False,True
3613,Nebraska,31,25448,331,31.1,Republicans,False,True
3614,Nebraska,31,25766,333,31.1,Republicans,False,True
3615,Nebraska,31,26211,338,31.1,Republicans,False,True
3616,Nebraska,31,26391,338,31.1,Republicans,False,True
3617,Nebraska,31,26702,338,31.1,Republicans,False,True
3618,Nebraska,31,26956,334,31.1,Republicans,False,True
3619,Nebraska,31,27178,339,31.1,Republicans,False,True
3620,Nebraska,31,27489,342,31.1,Republicans,False,True
3621,Nebraska,31,27821,347,31.1,Republicans,False,True
3622,Nebraska,31,28104,352,31.1,Republicans,False,True
3623,Nebraska,31,28245,353,31.1,Republicans,False,True
3624,Nebraska,31,28432,353,31.1,Republicans,False,True
3625,Nebraska,31,28696,354,31.1,Republicans,False,True
3626,Nebraska,31,29030,357,31.1,Republicans,False,True
3627,Nebraska,31,29244,359,31.1,Republicans,False,True
3628,Nebraska,31,29660,362,31.1,Republicans,False,True
3629,Nebraska,31,29988,363,31.1,Republicans,False,True
3630,Nebraska,31,30241,363,31.1,Republicans,False,True
3631,Nebraska,31,30372,363,31.1,Republicans,False,True
3632,Nebraska,31,30563,363,31.1,Republicans,False,True
3633,Nebraska,31,30825,370,31.1,Republicans,False,True
3634,Nebraska,31,31040,373,31.1,Republicans,False,True
3635,Nebraska,31,31348,377,31.1,Republicans,False,True
3636,Nebraska,31,31626,381,31.1,Republicans,False,True
3637,Nebraska,31,31780,382,31.1,Republicans,False,True
3638,Nebraska,31,31889,384,31.1,Republicans,False,True
3639,Nebraska,31,32047,384,31.1,Republicans,False,True
3640,Nebraska,31,32379,386,31.1,Republicans,False,True
3641,Nebraska,31,32727,390,31.1,Republicans,False,True
3642,Nebraska,31,33101,394,31.1,Republicans,False,True
3643,Nebraska,31,33436,399,31.1,Republicans,False,True
3644,Nebraska,31,33753,400,31.1,Republicans,False,True
3645,Nebraska,31,34046,400,31.1,Republicans,False,True
3646,Nebraska,31,34287,402,31.1,Republicans,False,True
3647,Nebraska,31,34574,405,31.1,Republicans,False,True
3648,Nebraska,31,34995,408,31.1,Republicans,False,True
3649,Nebraska,31,35469,410,31.1,Republicans,False,True
3650,Nebraska,31,35661,411,31.1,Republicans,False,True
3651,Nebraska,31,35805,415,31.1,Republicans,False,True
3652,Nebraska,31,35891,415,31.1,Republicans,False,True
3653,Nebraska,31,35975,415,31.1,Republicans,False,True
3654,Nebraska,31,36477,418,31.1,Republicans,False,True
3655,Nebraska,31,36917,434,31.1,Republicans,False,True
3656,Nebraska,31,37373,440,31.1,Republicans,False,True
3657,Nebraska,31,37841,449,31.1,Republicans,False,True
3658,Nebraska,31,38108,449,31.1,Republicans,False,True
3659,Nebraska,31,38188,449,31.1,Republicans,False,True
3660,Nebraska,31,38642,450,31.1,Republicans,False,True
3661,Nebraska,31,38970,451,31.1,Republicans,False,True
3662,Nebraska,31,39419,455,31.1,Republicans,False,True
3663,Nebraska,31,39921,457,31.1,Republicans,False,True
3664,Nebraska,31,40387,457,31.1,Republicans,False,True
3665,Nebraska,31,40797,457,31.1,Republicans,False,True
3666,Nebraska,31,41083,457,31.1,Republicans,False,True
3667,Nebraska,31,41388,464,31.1,Republicans,False,True
3668,Nebraska,31,41828,473,31.1,Republicans,False,True
3669,Nebraska,31,42278,477,31.1,Republicans,False,True
3670,Nebraska,31,42731,478,31.1,Republicans,False,True
3671,Nebraska,31,43162,483,31.1,Republicans,False,True
3672,Nebraska,31,43596,484,31.1,Republicans,False,True
3673,Nebraska,31,44063,485,31.1,Republicans,False,True
3674,Nebraska,31,44578,487,31.1,Republicans,False,True
3675,Nebraska,31,45044,493,31.1,Republicans,False,True
3676,Nebraska,31,45564,493,31.1,Republicans,False,True
3677,Nebraska,31,46185,497,31.1,Republicans,False,True
3678,Nebraska,31,46977,498,31.1,Republicans,False,True
3679,Nebraska,31,47403,503,31.1,Republicans,False,True
3680,Nebraska,31,47807,504,31.1,Republicans,False,True
3681,Nebraska,31,48259,509,31.1,Republicans,False,True
3682,Nebraska,31,48757,511,31.1,Republicans,False,True
3683,Nebraska,31,49396,516,31.1,Republicans,False,True
3684,Nebraska,31,50059,518,31.1,Republicans,False,True
3685,Nebraska,31,50168,522,31.1,Republicans,False,True
3686,Nebraska,31,51887,525,31.1,Republicans,False,True
3687,Nebraska,31,52382,525,31.1,Republicans,False,True
3688,Nebraska,31,52839,529,31.1,Republicans,False,True
3689,Nebraska,31,53543,533,31.1,Republicans,False,True
3690,Nebraska,31,54467,536,31.1,Republicans,False,True
3691,Nebraska,31,55428,546,31.1,Republicans,False,True
3692,Nebraska,31,56724,556,31.1,Republicans,False,True
3693,Nebraska,31,57334,557,31.1,Republicans,False,True
3694,Nebraska,31,58068,557,31.1,Republicans,False,True
3695,Nebraska,31,58817,568,31.1,Republicans,False,True
3696,Nebraska,31,59409,575,31.1,Republicans,False,True
3697,Nebraska,31,60308,586,31.1,Republicans,False,True
3698,Nebraska,31,61285,589,31.1,Republicans,False,True
3699,Nebraska,31,62677,598,31.1,Republicans,False,True
3700,Nebraska,31,63264,607,31.1,Republicans,False,True
3701,Nebraska,31,63849,608,31.1,Republicans,False,True
3702,Nebraska,31,64692,612,31.1,Republicans,False,True
3703,Nebraska,31,65552,626,31.1,Republicans,False,True
3704,Nebraska,31,66682,634,31.1,Republicans,False,True
3705,Nebraska,31,68150,646,31.1,Republicans,False,True
3706,Nebraska,31,69699,648,31.1,Republicans,False,True
3707,Nebraska,31,70761,654,31.1,Republicans,False,True
3708,Nebraska,31,71666,661,31.1,Republicans,False,True
3709,Nebraska,31,72905,662,31.1,Republicans,False,True
3710,Nebraska,31,74120,665,31.1,Republicans,False,True
3711,Nebraska,31,76145,676,31.1,Republicans,False,True
3712,Nebraska,31,78061,681,31.1,Republicans,False,True
3713,Nebraska,31,80693,710,31.1,Republicans,False,True
3714,Nebraska,31,82395,715,31.1,Republicans,False,True
3715,Nebraska,31,83969,715,31.1,Republicans,False,True
3716,Nebraska,31,85551,719,31.1,Republicans,False,True
3717,Nebraska,31,87743,745,31.1,Republicans,False,True
3718,Nebraska,31,89977,745,31.1,Republicans,False,True
3719,Nebraska,31,92737,772,31.1,Republicans,False,True
3720,Nebraska,31,95010,794,31.1,Republicans,False,True
3721,Nebraska,31,96834,795,31.1,Republicans,False,True
3722,Nebraska,31,98161,796,31.1,Republicans,False,True
3723,Nebraska,31,101707,810,31.1,Republicans,False,True
3724,Nebraska,31,103805,832,31.1,Republicans,False,True
3725,Nebraska,31,106617,842,31.1,Republicans,False,True
3726,Nebraska,31,109325,866,31.1,Republicans,False,True
3727,Nebraska,31,111915,925,31.1,Republicans,False,True
3728,Nebraska,31,113225,933,31.1,Republicans,False,True
3729,Nebraska,31,114061,937,31.1,Republicans,False,True
3730,Nebraska,31,116434,962,31.1,Republicans,False,True
3731,Nebraska,31,117929,985,31.1,Republicans,False,True
3732,Nebraska,31,120459,1008,31.1,Republicans,False,True
3733,Nebraska,31,123124,1011,31.1,Republicans,False,True
3734,Nebraska,31,124664,1017,31.1,Republicans,False,True
3735,Nebraska,31,125820,1021,31.1,Republicans,False,True
3736,Nebraska,31,127022,1025,31.1,Republicans,False,True
3737,Nebraska,31,129043,1047,31.1,Republicans,False,True
3738,Nebraska,31,130796,1092,31.1,Republicans,False,True
3739,Nebraska,31,133139,1139,31.1,Republicans,False,True
3740,Nebraska,31,135123,1180,31.1,Republicans,False,True
3741,Nebraska,31,136968,1205,31.1,Republicans,False,True
3742,Nebraska,31,139103,1208,31.1,Republicans,False,True
3743,Nebraska,31,140318,1219,31.1,Republicans,False,True
3744,Nebraska,31,141918,1251,31.1,Republicans,False,True
3745,Nebraska,31,143328,1295,31.1,Republicans,False,True
3746,Nebraska,31,144755,1311,31.1,Republicans,False,True
3747,Nebraska,31,146456,1358,31.1,Republicans,False,True
3748,Nebraska,31,147727,1377,31.1,Republicans,False,True
3749,Nebraska,31,148467,1395,31.1,Republicans,False,True
3750,Nebraska,31,149695,1399,31.1,Republicans,False,True
3751,Nebraska,31,150322,1442,31.1,Republicans,False,True
3752,Nebraska,31,151901,1464,31.1,Republicans,False,True
3753,Nebraska,31,153244,1472,31.1,Republicans,False,True
3754,Nebraska,31,154425,1482,31.1,Republicans,False,True
3755,Nebraska,31,155764,1500,31.1,Republicans,False,True
3756,Nebraska,31,156433,1505,31.1,Republicans,False,True
3757,Nebraska,31,157171,1515,31.1,Republicans,False,True
3758,Nebraska,31,158119,1540,31.1,Republicans,False,True
3759,Nebraska,31,159267,1553,31.1,Republicans,False,True
3760,Nebraska,31,160586,1597,31.1,Republicans,False,True
3761,Nebraska,31,161338,1601,31.1,Republicans,False,True
3762,Nebraska,31,161960,1594,31.1,Republicans,False,True
3763,Nebraska,31,162272,1595,31.1,Republicans,False,True
3764,Nebraska,31,162886,1595,31.1,Republicans,False,True
3765,Nebraska,31,163903,1625,31.1,Republicans,False,True
3766,Nebraska,31,164892,1641,31.1,Republicans,False,True
3767,Nebraska,31,166385,1651,31.1,Republicans,False,True
3768,Nebraska,31,167795,1690,31.1,Republicans,False,True
3769,Nebraska,31,168567,1707,31.1,Republicans,False,True
3770,Nebraska,31,169330,1708,31.1,Republicans,False,True
3771,Nebraska,31,170037,1708,31.1,Republicans,False,True
3772,Nebraska,31,170778,1727,31.1,Republicans,False,True
3773,Nebraska,31,172067,1747,31.1,Republicans,False,True
3774,Nebraska,31,173625,1756,31.1,Republicans,False,True
3775,Nebraska,31,174590,1881,31.1,Republicans,False,True
3776,Nebraska,31,175655,1808,31.1,Republicans,False,True
3777,Nebraska,31,176645,1812,31.1,Republicans,False,True
3778,Nebraska,31,177001,1815,31.1,Republicans,False,True
3779,Nebraska,31,177655,1835,31.1,Republicans,False,True
3780,Nebraska,31,178690,1859,31.1,Republicans,False,True
3781,Nebraska,31,180160,1870,31.1,Republicans,False,True
3782,Nebraska,31,181091,1885,31.1,Republicans,False,True
3783,Nebraska,31,181895,1904,31.1,Republicans,False,True
3784,Nebraska,31,181895,1904,31.1,Republicans,False,True
3785,Nebraska,31,182914,1905,31.1,Republicans,False,True
3786,Nebraska,31,183228,1908,31.1,Republicans,False,True
3787,Nebraska,31,183687,1914,31.1,Republicans,False,True
3788,Nebraska,31,185656,1936,31.1,Republicans,False,True
3789,Nebraska,31,186472,1949,31.1,Republicans,False,True
3790,Nebraska,31,187496,1960,31.1,Republicans,False,True
3791,Nebraska,31,187974,1966,31.1,Republicans,False,True
3792,Nebraska,31,188241,1966,31.1,Republicans,False,True
3793,Nebraska,31,188850,1984,31.1,Republicans,False,True
3794,Nebraska,31,189151,1997,31.1,Republicans,False,True
3795,Nebraska,31,189847,2010,31.1,Republicans,False,True
3796,Nebraska,31,190585,2013,31.1,Republicans,False,True
3797,Nebraska,31,190709,2020,31.1,Republicans,False,True
3798,Nebraska,31,191569,2025,31.1,Republicans,False,True
3799,Nebraska,31,191763,2025,31.1,Republicans,False,True
3800,Nebraska,31,192112,2031,31.1,Republicans,False,True
3801,Nebraska,31,192553,2036,31.1,Republicans,False,True
3802,Nebraska,31,193128,2042,31.1,Republicans,False,True
3803,Nebraska,31,193612,2067,31.1,Republicans,False,True
3804,Nebraska,31,194089,2076,31.1,Republicans,False,True
3805,Nebraska,31,194422,2081,31.1,Republicans,False,True
3806,Nebraska,31,194707,2081,31.1,Republicans,False,True
3807,Nebraska,31,194957,2092,31.1,Republicans,False,True
3808,Nebraska,31,195327,2100,31.1,Republicans,False,True
3809,Nebraska,31,195828,2109,31.1,Republicans,False,True
3810,Nebraska,31,196172,2117,31.1,Republicans,False,True
3811,Nebraska,31,196616,2124,31.1,Republicans,False,True
3812,Nebraska,31,197449,2123,31.1,Republicans,False,True
3813,Nebraska,31,197658,2123,31.1,Republicans,False,True
3814,Nebraska,31,197761,2124,31.1,Republicans,False,True
3815,Nebraska,31,197904,2128,31.1,Republicans,False,True
3816,Nebraska,31,198215,2146,31.1,Republicans,False,True
3817,Nebraska,31,198481,2151,31.1,Republicans,False,True
3818,Nebraska,31,198949,2167,31.1,Republicans,False,True
3819,Nebraska,31,199162,2169,31.1,Republicans,False,True
3820,Nebraska,31,199362,2169,31.1,Republicans,False,True
3821,Nebraska,31,199619,2171,31.1,Republicans,False,True
3822,Nebraska,31,199837,2172,31.1,Republicans,False,True
3823,Nebraska,31,200260,2179,31.1,Republicans,False,True
3824,Nebraska,31,200663,2183,31.1,Republicans,False,True
3825,Nebraska,31,200866,2195,31.1,Republicans,False,True
3826,Nebraska,31,201105,2199,31.1,Republicans,False,True
3827,Nebraska,31,201298,2199,31.1,Republicans,False,True
3828,Nebraska,31,201556,2205,31.1,Republicans,False,True
3829,Nebraska,31,201894,2210,31.1,Republicans,False,True
3830,Nebraska,31,202182,2213,31.1,Republicans,False,True
3831,Nebraska,31,202521,2213,31.1,Republicans,False,True
3832,Nebraska,31,202871,2222,31.1,Republicans,False,True
3833,Nebraska,31,203084,2223,31.1,Republicans,False,True
3834,Nebraska,31,203304,2223,31.1,Republicans,False,True
3835,Nebraska,31,203546,2224,31.1,Republicans,False,True
3836,Nebraska,31,203806,2221,31.1,Republicans,False,True
3837,Nebraska,31,204144,2231,31.1,Republicans,False,True
3838,Nebraska,31,204417,2234,31.1,Republicans,False,True
3839,Nebraska,31,204722,2236,31.1,Republicans,False,True
3840,Nebraska,31,204886,2236,31.1,Republicans,False,True
3841,Nebraska,31,205049,2236,31.1,Republicans,False,True
3842,Nebraska,31,205440,2236,31.1,Republicans,False,True
3843,Nebraska,31,205646,2238,31.1,Republicans,False,True
3844,Nebraska,31,205896,2238,31.1,Republicans,False,True
3845,Nebraska,31,206196,2241,31.1,Republicans,False,True
3846,Nebraska,31,206470,2243,31.1,Republicans,False,True
3847,Nebraska,31,206685,2243,31.1,Republicans,False,True
3848,Nebraska,31,206792,2243,31.1,Republicans,False,True
3849,Nebraska,31,207124,2244,31.1,Republicans,False,True
3850,Nebraska,31,207401,2244,31.1,Republicans,False,True
3851,Nebraska,31,207634,2273,31.1,Republicans,False,True
3852,Nebraska,31,207938,2280,31.1,Republicans,False,True
3853,Nebraska,31,208213,2280,31.1,Republicans,False,True
3854,Nebraska,31,208707,2281,31.1,Republicans,False,True
3855,Nebraska,31,208867,2281,31.1,Republicans,False,True
3856,Nebraska,31,208853,2280,31.1,Republicans,False,True
3857,Nebraska,31,209163,2281,31.1,Republicans,False,True
3858,Nebraska,31,209602,2282,31.1,Republicans,False,True
3859,Nebraska,31,210155,2282,31.1,Republicans,False,True
3860,Nebraska,31,211136,2282,31.1,Republicans,False,True
3861,Nebraska,31,211570,2285,31.1,Republicans,False,True
3862,Nebraska,31,211812,2285,31.1,Republicans,False,True
3863,Nebraska,31,211958,2287,31.1,Republicans,False,True
3864,Nebraska,31,212257,2288,31.1,Republicans,False,True
3865,Nebraska,31,212785,2289,31.1,Republicans,False,True
3866,Nebraska,31,213188,2315,31.1,Republicans,False,True
3867,Nebraska,31,213574,2326,31.1,Republicans,False,True
3868,Nebraska,31,214010,2327,31.1,Republicans,False,True
3869,Nebraska,31,214207,2328,31.1,Republicans,False,True
3870,Nebraska,31,214351,2332,31.1,Republicans,False,True
3871,Nebraska,31,214682,2335,31.1,Republicans,False,True
3872,Nebraska,31,215074,2327,31.1,Republicans,False,True
3873,Nebraska,31,215383,2327,31.1,Republicans,False,True
3874,Nebraska,31,215792,2330,31.1,Republicans,False,True
3875,Nebraska,31,216297,2334,31.1,Republicans,False,True
3876,Nebraska,31,216473,2334,31.1,Republicans,False,True
3877,Nebraska,31,216613,2343,31.1,Republicans,False,True
3878,Nebraska,31,217108,2347,31.1,Republicans,False,True
3879,Nebraska,31,217596,2349,31.1,Republicans,False,True
3880,Nebraska,31,217905,2349,31.1,Republicans,False,True
3881,Nebraska,31,218197,2355,31.1,Republicans,False,True
3882,Nebraska,31,218580,2356,31.1,Republicans,False,True
3883,Nebraska,31,218732,2356,31.1,Republicans,False,True
3884,Nebraska,31,218832,2361,31.1,Republicans,False,True
3885,Nebraska,31,219090,2362,31.1,Republicans,False,True
3886,Nebraska,31,219341,2362,31.1,Republicans,False,True
3887,Nebraska,31,219559,2365,31.1,Republicans,False,True
3888,Nebraska,31,219826,2366,31.1,Republicans,False,True
3889,Nebraska,31,220032,2366,31.1,Republicans,False,True
3890,Nebraska,31,220127,2366,31.1,Republicans,False,True
3891,Nebraska,31,220225,2371,31.1,Republicans,False,True
3892,Nebraska,31,220481,2372,31.1,Republicans,False,True
3893,Nebraska,31,220720,2372,31.1,Republicans,False,True
3894,Nebraska,31,220933,2379,31.1,Republicans,False,True
3895,Nebraska,31,221153,2380,31.1,Republicans,False,True
3896,Nebraska,31,221347,2378,31.1,Republicans,False,True
3897,Nebraska,31,221434,2377,31.1,Republicans,False,True
3898,Nebraska,31,221500,2374,31.1,Republicans,False,True
3899,Nebraska,31,221911,2373,31.1,Republicans,False,True
3900,Nebraska,31,222088,2385,31.1,Republicans,False,True
3901,Nebraska,31,222247,2387,31.1,Republicans,False,True
3902,Nebraska,31,222335,2378,31.1,Republicans,False,True
3903,Nebraska,31,222335,2378,31.1,Republicans,False,True
3904,Nebraska,31,222335,2378,31.1,Republicans,False,True
3905,Nebraska,31,222512,2364,31.1,Republicans,False,True
3906,Nebraska,31,222612,2364,31.1,Republicans,False,True
3907,Nebraska,31,222676,2367,31.1,Republicans,False,True
3908,Nebraska,31,222780,2368,31.1,Republicans,False,True
3909,Nebraska,31,222884,2377,31.1,Republicans,False,True
3910,Nebraska,31,222884,2377,31.1,Republicans,False,True
3911,Nebraska,31,222884,2377,31.1,Republicans,False,True
3912,Nebraska,31,223054,2378,31.1,Republicans,False,True
3913,Nebraska,31,223112,2377,31.1,Republicans,False,True
3914,Nebraska,31,223206,2377,31.1,Republicans,False,True
3915,Nebraska,31,223264,2378,31.1,Republicans,False,True
3916,Nebraska,31,223638,2494,31.1,Republicans,False,True
3917,Nebraska,31,223667,2495,31.1,Republicans,False,True
3918,Nebraska,31,223666,2495,31.1,Republicans,False,True
3919,Nebraska,31,223676,2495,31.1,Republicans,False,True
3920,Nebraska,31,223796,2497,31.1,Republicans,False,True
3921,Nebraska,31,223824,2500,31.1,Republicans,False,True
3922,Nebraska,31,223871,2504,31.1,Republicans,False,True
3923,Nebraska,31,223906,2512,31.1,Republicans,False,True
3924,Nebraska,31,223906,2512,31.1,Republicans,False,True
3925,Nebraska,31,223912,2512,31.1,Republicans,False,True
3926,Nebraska,31,224000,2513,31.1,Republicans,False,True
3927,Nebraska,31,224043,2515,31.1,Republicans,False,True
3928,Nebraska,31,224068,2516,31.1,Republicans,False,True
3929,Nebraska,31,224092,2516,31.1,Republicans,False,True
3930,Nebraska,31,224144,2517,31.1,Republicans,False,True
3931,Nebraska,31,224144,2517,31.1,Republicans,False,True
3932,Nebraska,31,224144,2517,31.1,Republicans,False,True
3933,Nebraska,31,224216,2517,31.1,Republicans,False,True
3934,Nebraska,31,224237,2517,31.1,Republicans,False,True
3935,Nebraska,31,224267,2517,31.1,Republicans,False,True
3936,Nebraska,31,224313,2517,31.1,Republicans,False,True
3937,Nebraska,31,224336,2518,31.1,Republicans,False,True
3938,Nebraska,31,224343,2519,31.1,Republicans,False,True
3939,Nebraska,31,224343,2519,31.1,Republicans,False,True
3940,Nebraska,31,224427,2519,31.1,Republicans,False,True
3941,Nebraska,31,224443,2519,31.1,Republicans,False,True
3942,Nebraska,31,224492,2519,31.1,Republicans,False,True
3943,Nebraska,31,224525,2519,31.1,Republicans,False,True
3944,Nebraska,31,224552,2519,31.1,Republicans,False,True
3945,Nebraska,31,224570,2519,31.1,Republicans,False,True
3946,Nebraska,31,224570,2519,31.1,Republicans,False,True
3947,Nebraska,31,224650,2519,31.1,Republicans,False,True
3948,Nebraska,31,224725,2520,31.1,Republicans,False,True
3949,Nebraska,31,224753,2520,31.1,Republicans,False,True
3950,Nebraska,31,224802,2520,31.1,Republicans,False,True
3951,Nebraska,31,224848,2520,31.1,Republicans,False,True
3952,Nebraska,31,224848,2520,31.1,Republicans,False,True
3953,Nebraska,31,224854,2520,31.1,Republicans,False,True
3954,Nebraska,31,224854,2520,31.1,Republicans,False,True
3955,Nebraska,31,224973,2521,31.1,Republicans,False,True
3956,Nebraska,31,225043,2521,31.1,Republicans,False,True
3957,Nebraska,31,225108,2523,31.1,Republicans,False,True
3958,Nebraska,31,225181,2524,31.1,Republicans,False,True
3959,Nebraska,31,225191,2524,31.1,Republicans,False,True
3960,Nebraska,31,225200,2524,31.1,Republicans,False,True
3961,Nebraska,31,225371,2524,31.1,Republicans,False,True
3962,Nebraska,31,225473,2527,31.1,Republicans,False,True
3963,Nebraska,31,225600,2535,31.1,Republicans,False,True
3964,Nebraska,31,225711,2535,31.1,Republicans,False,True
3965,Nebraska,31,225861,2536,31.1,Republicans,False,True
3966,Nebraska,31,225861,2535,31.1,Republicans,False,True
3967,Nebraska,31,225861,2535,31.1,Republicans,False,True
3968,Nebraska,31,226167,2541,31.1,Republicans,False,True
3969,Nebraska,31,226307,2542,31.1,Republicans,False,True
3970,Nebraska,31,226442,2546,31.1,Republicans,False,True
3971,Nebraska,31,226606,2546,31.1,Republicans,False,True
3972,Nebraska,31,226839,2546,31.1,Republicans,False,True
3973,Nebraska,31,226839,2546,31.1,Republicans,False,True
3974,Nebraska,31,226839,2546,31.1,Republicans,False,True
3975,Nebraska,31,227228,2546,31.1,Republicans,False,True
3976,Nebraska,31,227561,2547,31.1,Republicans,False,True
3977,Nebraska,31,227848,2547,31.1,Republicans,False,True
3978,Nebraska,31,228086,2549,31.1,Republicans,False,True
3979,Nebraska,31,228450,2550,31.1,Republicans,False,True
3980,Nebraska,31,228450,2550,31.1,Republicans,False,True
3981,Nebraska,31,228450,2550,31.1,Republicans,False,True
3982,Nebraska,31,228995,2550,31.1,Republicans,False,True
3983,Nebraska,31,229443,2552,31.1,Republicans,False,True
3984,Nebraska,31,229824,2550,31.1,Republicans,False,True
3985,Nebraska,31,230236,2551,31.1,Republicans,False,True
3986,Nebraska,31,230630,2553,31.1,Republicans,False,True
3987,Nebraska,31,230630,2553,31.1,Republicans,False,True
3988,Nebraska,31,230630,2553,31.1,Republicans,False,True
3989,Nebraska,31,231372,2557,31.1,Republicans,False,True
3990,Nebraska,31,231916,2557,31.1,Republicans,False,True
3991,Nebraska,31,232399,2558,31.1,Republicans,False,True
3992,Nebraska,31,232903,2561,31.1,Republicans,False,True
3993,Nebraska,31,233403,2564,31.1,Republicans,False,True
3994,Nebraska,31,233403,2564,31.1,Republicans,False,True
3995,Nebraska,31,233403,2564,31.1,Republicans,False,True
3996,Nebraska,31,234420,2564,31.1,Republicans,False,True
3997,Nebraska,31,235075,2566,31.1,Republicans,False,True
3998,Nebraska,31,235686,2565,31.1,Republicans,False,True
3999,Nebraska,31,236346,2568,31.1,Republicans,False,True
4000,Nebraska,31,236755,2569,31.1,Republicans,False,True
4001,Nebraska,31,236755,2569,31.1,Republicans,False,True
4002,Nebraska,31,236755,2569,31.1,Republicans,False,True
4003,Nebraska,31,238305,2571,31.1,Republicans,False,True
4004,Nebraska,31,239102,2575,31.1,Republicans,False,True
4005,Nebraska,31,240028,2579,31.1,Republicans,False,True
4006,Nebraska,31,240804,2581,31.1,Republicans,False,True
4007,Nebraska,31,241671,2584,31.1,Republicans,False,True
4008,Nebraska,31,241671,2584,31.1,Republicans,False,True
